url,title,type,genres,releaseYear,imdbId,imdbAverageRating,imdbNumVotes,availableCountries
,"3 Generations",Movie,Drama,2015,tt4158624,6,7074,JP
,"Racing Extinction",Movie,"Adventure, Documentary, News",2015,tt1618448,8.2,8262,US
,"Hot Road",Movie,"Drama, Romance",2014,tt3267258,5.6,286,JP
,"Miss Granny",Movie,"Comedy, Fantasy, Music",2015,tt4344878,6.5,1348,JP
,"We Are Your Friends",Movie,"Drama, Music, Romance",2015,tt3787590,6.2,41082,JP
,"The Trust",Movie,"Action, Crime, Mystery",2016,tt3733774,5.5,21220,JP
,Equals,Movie,"Drama, Romance, Sci-Fi",2015,tt3289728,6,33183,JP
,"The Hunter's Prayer",Movie,"Action, Thriller",2017,tt2674358,5.6,10552,JP
,"Iron Sky: The Coming Race",Movie,"Action, Adventure, Comedy",2019,tt3038708,5,11992,JP
,Snowden,Movie,"Biography, Crime, Drama",2016,tt3774114,7.3,165478,JP
,"10.0 Earthquake",Movie,"Action, Adventure, Drama",2014,tt3488056,3.5,2770,US
,"Village of Doom",Movie,"Crime, Drama",1983,tt0229820,6.6,204,JP
,"My Pretend Girlfriend",Movie,"Drama, Romance",2014,tt2928288,6.4,385,JP
,"Dragon Ball Z: Resurrection 'F'",Movie,"Action, Adventure, Animation",2015,tt3819668,7.2,24353,JP
,"My Dictator",Movie,Drama,2014,tt4200904,6.1,157,JP
,"The Bélier Family",Movie,"Comedy, Drama, Music",2014,tt3547740,7.3,30183,JP
,"Die Dinge zwischen uns",Movie,Drama,2008,tt1178122,6.2,90,JP
,"Usotsuki paradokusu",Movie,Romance,2013,tt2984080,5.2,73,JP
,"A Good Husband",Movie,Drama,2009,tt1343043,7.5,90,JP
,"Recipes of Diet Diaries",Movie,"Comedy, Drama",2013,tt2482480,5.5,34,JP
,"A Kind of Murder",Movie,"Crime, Drama, Mystery",2016,tt2726552,5.3,8750,US
,"Free and Easy: Samurai Edition",Movie,"Comedy, Drama",1998,tt0373884,6.7,20,JP
,"Out of This World",Movie,"Drama, Music",2004,tt0371050,6.9,98,JP
,Vice,Movie,"Action, Sci-Fi, Thriller",2015,tt3480796,4.2,17205,JP
,Tangerine,Movie,"Comedy, Crime, Drama",2015,tt3824458,7.1,36869,US
,"Stockholm, Pennsylvania",Movie,"Drama, Thriller",2015,tt2481512,6,2641,JP
,"Late Spring",Movie,"Drama, Romance",2014,tt3243630,6.5,142,JP
,"Kickboxer: Vengeance",Movie,"Action, Crime, Drama",2016,tt3082898,4.9,12340,JP
,"An En Vogue Christmas",Movie,Drama,2014,tt3922320,5.7,236,US
,"Midnight Diner",Movie,"Comedy, Drama",2014,tt3958276,7.5,2569,JP
,"Blood Father",Movie,"Action, Crime, Drama",2016,tt3647498,6.4,68280,JP
,"Last Days in the Desert",Movie,"Drama, Fantasy, History",2015,tt3513054,5.6,4520,JP
,"Cop Car",Movie,"Crime, Thriller",2015,tt3813310,6.3,35640,JP
,"Turbo Kid",Movie,"Action, Adventure, Comedy",2015,tt3672742,6.7,30121,JP
,"Drive in Gamo",Movie,Drama,2014,tt3924840,5,14,JP
,"Typhoon Over Nagasaki",Movie,Drama,1956,tt0051121,5.8,134,JP
,"The Murder Case of Hana & Alice",Movie,"Animation, Comedy, Crime",2015,tt4125300,7.1,2406,JP
,"Beyond the Boundary Movie: I'll Be Here - Kako-hen",Movie,"Action, Animation, Comedy",2015,tt4531412,6.6,669,JP
,"Kinnikuman: Ubawareta champion belt",Movie,Animation,1984,tt0389077,6.1,21,JP
,"Another Battle",Movie,"Action, Crime, Drama",2000,tt0269859,6.7,73,JP
,"The Voice of Water",Movie,Drama,2014,tt4296022,5.4,44,JP
,"Ode to My Father",Movie,"Drama, War",2014,tt3812366,7.8,6295,JP
,Grasshopper,Movie,"Action, Crime, Drama",2015,tt3846972,5.5,381,JP
,"Ressha Sentai ToQger vs. Kyoryuger: The Movie",Movie,Action,2015,tt4152148,6.9,50,JP
,"Love Forecast",Movie,"Comedy, Drama, Romance",2015,tt4315956,6.1,1602,JP
,"The Flame of Devotion",Movie,"Drama, Romance",1964,tt2645472,7.3,82,JP
,"Documentary of AKB48: The Time Has Come",Movie,"Documentary, Music",2014,tt3841490,7.4,54,JP
,"The Royal Tailor",Movie,Drama,2014,tt4024104,7,1263,JP
,Spotlight,Movie,"Biography, Crime, Drama",2015,tt1895587,8.1,509140,JP
,"Toto and His Sisters",Movie,"Documentary, Drama, Family",2014,tt2234537,8,646,JP
,"Go See the Fall",Movie,"Comedy, Drama",2014,tt3172112,6.5,186,JP
,"100 Yen Love",Movie,"Comedy, Drama",2014,tt4080598,7.1,2848,JP
,"Piece of Cake",Movie,"Drama, Romance",2015,tt4061360,6,177,JP
,"The Emperor in August",Movie,"Drama, History",2015,tt4289340,6.6,740,JP
,"Akumu Chan the Movie",Movie,Mystery,2014,tt3062042,4.7,90,JP
,"One Step on a Mine, It's All Over",Movie,"Drama, War",1999,tt0228460,6.4,126,JP
,"Pretty Cure All Stars: Spring Carnival",Movie,"Animation, Comedy, Music, Fantasy, Action, Adventure, Family",2015,,,,JP
,"Backstreet Boys: Show 'Em What You're Made Of",Movie,Documentary,2015,tt2712154,7.5,1633,JP
,"Good Manners",Movie,"Fantasy, Horror",2017,tt5480782,6.7,4299,JP
,"The Boy and the Beast",Movie,"Action, Adventure, Animation",2015,tt4272866,7.6,27651,JP
,"The Battle of Port Arthur",Movie,"Drama, History, War",1980,tt0080316,6.6,348,JP
,"My Beloved Bodyguard",Movie,"Action, Crime, Drama",2016,tt4076934,5.9,2349,JP
,"The Adventures of Kosuke Kindaichi",Movie,"Comedy, Crime, Mystery",1979,tt0079404,5.9,145,JP
,Foujita,Movie,"Biography, Drama",2015,tt4073044,6.1,100,JP
,"Sailor Moon Super S: Ami's First Love",Movie,"Adventure, Animation, Fantasy",1995,tt0112349,7.8,641,JP
,"Accidental Love",Movie,"Comedy, Romance",2015,tt1137470,4.1,9269,JP
,"Twilight: Saya in Sasara",Movie,Drama,2014,tt3684490,5.7,203,JP
,Non-Ko,Movie,Comedy,2008,tt1239408,6.3,99,JP
,"Half a Confession",Movie,"Drama, Mystery",2004,tt0442256,6.4,149,JP
,"A Blue Automobile",Movie,Drama,2004,tt0466359,6.1,191,JP
,"Ultraman Tiga & Ultraman Dyna & Ultraman Gaia: Battle in Hyperspace",Movie,"Adventure, Sci-Fi",1999,tt0184973,6.7,198,JP
,"Yokohama BJ Blues",Movie,"Crime, Drama, Mystery",1981,tt0083351,6.9,104,JP
,"Rakka suru yugata",Movie,Drama,1998,tt0163172,6,53,JP
,"Listen to My Heart",Movie,"Drama, Romance",2009,tt1487109,6.5,66,JP
,Ultraman,Movie,"Action, Fantasy, Sci-Fi",1979,tt0204715,7.1,79,JP
,"Otoko wa tsurai yo: Boku no ojisan",Movie,Comedy,1989,tt0100311,6.9,83,JP
,"Joker Game",Movie,"Action, Thriller",2015,tt3446906,5.3,527,JP
,"Chasuke's Journey",Movie,"Action, Comedy, Fantasy",2015,tt3560464,6,306,JP
,"Beijing Watermelon",Movie,Drama,1989,tt0099116,7.2,221,JP
,"Saraba itoshiki hito yo",Movie,"Action, Crime, Drama",1987,tt0177201,6.1,82,JP
,"Drowning Fish",Movie,Thriller,2001,tt0323458,6.2,81,JP
,"Under the Same Moon",Movie,"Crime, Drama",2005,tt0470456,5.5,156,JP
,"Where the Legend Lives",Movie,Drama,2008,tt1260940,5.9,27,JP
,"GS Wonderland",Movie,"Comedy, Music",2008,tt1339300,6.1,77,JP
,"Kindaichi shonen no jikembo: Shanghai ningyo densetsu",Movie,"Comedy, Crime, Horror",1997,tt0298384,6,111,JP
,"Niji o tsukamu otoko",Movie,Drama,1996,tt0117182,6.5,45,JP
,"Tora-San Makes Excuses",Movie,"Comedy, Drama",1992,tt0105071,6.4,78,JP
,"Totsunyûseyo! 'Asama Sansô' jiken",Movie,"Action, Crime, Drama",2002,tt0324296,6.1,199,JP
,"Lost Crime",Movie,Drama,2010,tt1573892,5.3,14,JP
,"Iliza Shlesinger: Freezing Hot",Movie,"Comedy, Documentary",2015,tt4073952,6.8,2856,US
,"Name Me",Movie,"Adventure, Drama",2014,tt4058346,6.3,808,JP
,"Free and Easy 15: No Tomorrow for Hama-chan?!",Movie,Comedy,2004,tt0460040,6,16,JP
,"Chronicle of a Blood Merchant",Movie,Drama,2015,tt3797004,6.8,769,JP
,"New Initial D the Movie: Legend 2 - Racer",Movie,"Animation, Sport",2015,tt4971484,7.3,374,JP
,Gachi-ban,Movie,"Action, Drama",2008,tt1263744,6.1,16,JP
,"The Intruders",Movie,"Drama, Horror, Mystery",2015,tt3496372,4.5,3755,JP
,"The Diabolical",Movie,"Horror, Sci-Fi",2015,tt3603808,4.7,5840,JP
,"One and Two",Movie,"Drama, Fantasy, Thriller",2015,tt3975510,5.2,2428,JP
,Mother,Movie,Horror,2014,tt3400912,4,27,JP
,Sleepless,Movie,"Action, Thriller",2017,tt2072233,5.6,35035,JP
,"John Wick: Chapter 2",Movie,"Action, Crime, Thriller",2017,tt4425200,7.4,524931,JP
,"Jason Bourne",Movie,"Action, Thriller",2016,tt4196776,6.6,246118,JP
,"Lost Flower: Eo Woo-dong",Movie,Drama,2015,tt4922946,5.2,128,JP
,"Hacksaw Ridge",Movie,"Biography, Drama, History",2016,tt2119532,8.1,613753,JP
,"The Lego Batman Movie",Movie,"Action, Adventure, Animation",2017,tt4116284,7.3,177404,US
,"Neighbors 2: Sorority Rising",Movie,Comedy,2016,tt4438848,5.7,132253,US
,"Hardcore Henry",Movie,"Action, Adventure, Sci-Fi",2015,tt3072482,6.7,103729,JP
,"American Pastoral",Movie,"Crime, Drama, Mystery",2016,tt0376479,6.1,18413,JP
,"Kevin Hart Presents: Keith Robinson - Back of the Bus Funny",Movie,Comedy,2014,tt3765378,5.8,101,US
,"W's Tragedy",Movie,"Drama, Mystery",1984,tt0135043,7.2,298,JP
,"Bang Gang: A Modern Love Story",Movie,"Drama, Romance",2015,tt3838728,5.5,3470,JP
,Waruboro,Movie,Comedy,2007,tt1096965,5.4,121,JP
,"Thomas & Friends: The Adventure Begins",Movie,"Adventure, Animation, Comedy",2015,tt4327382,7.8,353,JP
,"O-Roshiya-koku suimu-tan",Movie,"Biography, Drama, History",1992,tt0133049,7.1,135,JP
,"Shodô Girls!!",Movie,Drama,2010,tt1571242,7.3,84,JP
,"Good Bye, My Secret Friend",Movie,"Comedy, Drama",2009,tt1427236,6.2,43,JP
,Hameln,Movie,Drama,2013,tt2139963,7,26,JP
,"Main Theme",Movie,"Comedy, Drama, Romance",1984,tt0189709,5.9,101,JP
,"Penguins in the sky - Asahiyama zoo",Movie,Drama,2008,tt1313094,6.3,60,JP
,"Black Dawn",Movie,Drama,2012,tt2097267,6.1,73,JP
,"The Secret Life of Pets",Movie,"Adventure, Animation, Comedy",2016,tt2709768,6.5,221777,JP
,Nerve,Movie,"Action, Adventure, Crime",2016,tt3531824,6.5,142051,JP
,"Approaching the Unknown",Movie,"Drama, Sci-Fi, Thriller",2016,tt2674430,4.9,9190,JP
,Flare,Movie,Drama,2014,tt3651506,6.3,13,JP
,"Detective K: Secret of the Lost Island",Movie,"Action, Adventure, Comedy",2015,tt4505170,6.2,708,JP
,"The Doorman",Movie,"Action, Drama, Thriller",2020,tt6222118,4.7,8440,JP
,"The Killing Game",Movie,"Action, Crime, Thriller",1978,tt0296180,6.1,176,JP
,Shaso,Movie,"Drama, Thriller",1989,tt0202584,6.6,30,JP
,"Little Love Song",Movie,"Drama, Music, Romance",2019,tt10206614,6.2,195,JP
,"CM Time",Movie,Comedy,2012,tt2466120,,,JP
,2.0,Movie,"Action, Sci-Fi, Thriller",2018,tt5080556,6,28029,JP
,"The Benefactor",Movie,Drama,2015,tt3165630,5.2,5382,JP
,"Stage-struck Tora-san",Movie,Comedy,1978,tt0078045,6.1,89,JP
,"Orphan: First Kill",Movie,"Crime, Drama, Horror",2022,tt11851548,5.9,48770,JP
,"Salut d'Amour",Movie,"Drama, Romance",2015,tt4695462,7.2,591,JP
,"Tora-san's Tropical Fever",Movie,"Comedy, Drama, Romance",1980,tt0081288,6.9,111,JP
,"Laplace's Witch",Movie,"Drama, Mystery, Thriller",2018,tt6686358,5.2,743,JP
,"Noh Mask Murders",Movie,"Drama, Mystery",1991,tt0103063,5.4,71,JP
,"Billy & Molly: An Otter Love Story",Movie,Documentary,2024,tt31189897,8,1109,US
,"Paws of Fury: The Legend of Hank",Movie,"Action, Adventure, Animation",2022,tt4428398,5.7,6891,US
,"Oh Brother, Oh Sister!",Movie,Comedy,2014,tt3501410,6.3,91,JP
,"Susie Searches",Movie,"Comedy, Drama, Mystery",2022,tt13733780,5.9,1006,US
,"Nakinureta haru no onna yo",Movie,"Drama, Romance",1933,tt1570639,6.8,61,JP
,"Being Good",Movie,"Comedy, Drama, Family",2015,tt3818826,7.2,259,JP
,"Finding the Adolescence",Movie,"Comedy, Drama",2014,tt3949648,5.9,78,JP
,"She Taught Love",Movie,"Drama, Romance",2024,tt7983904,5.1,261,US
,"Ginpei-cho cinema blues",Movie,Drama,2022,tt31407003,6.1,15,JP
,"Gekijôban Shingeki no Kyojin Kôhen: Jiyû no tsubasa",Movie,"Action, Animation, Fantasy",2015,tt3646946,7.9,3822,JP
,"Amusement Park",Movie,Drama,2024,tt32896944,,,JP
https://www.hulu.com/movie/33cd6fa1-97f4-442a-a1df-4f6406a38a13,"Child Star",Movie,Documentary,2024,tt27156546,6.6,976,US
,Hunt,Movie,"Action, Drama, Mystery",2022,tt6931658,6.7,5970,US
,"Mission Possible",Movie,"Action, Comedy, Crime",2021,tt14140954,6.5,1939,JP
,"North Hollywood",Movie,"Comedy, Drama, Sport",2021,tt11165716,5.9,2989,"JP, US"
https://www.hulu.com/movie/67c92e00-05a5-4f4f-88fe-afe085908945,"Girl in the Bunker",Movie,Drama,2018,tt7944094,5.8,1349,US
,Mirai,Movie,"Adventure, Animation, Drama",2018,tt6900448,7,18568,JP
,"La Chimera",Movie,"Adventure, Comedy, Fantasy",2023,tt14561712,7.3,12569,US
,"Bullet Train",Movie,"Action, Comedy, Thriller",2022,tt12593682,7.3,464806,US
,Barbarian,Movie,"Horror, Mystery, Thriller",2022,tt15791034,7,205730,US
,"Gatchaman The Movie",Movie,"Action, Adventure, Animation",1978,tt0415906,6.4,94,JP
,"Kill Zone 2",Movie,"Action, Adventure, Crime",2015,tt3197766,6.7,7365,JP
,Amy,Movie,"Biography, Documentary, Music",2015,tt2870648,7.8,56260,JP
,"The Passion of Augustine",Movie,Drama,2015,tt4392438,7.2,710,JP
,Exposed,Movie,"Crime, Drama, Mystery",2016,tt4019560,4.3,17143,JP
,"The Public",Movie,Drama,2018,tt3294746,6.6,4618,JP
,"Kamen Rider Gaim: Gaiden - Zangetsu And Baron",Movie,"Science Fiction, Action, Adventure",2015,,,,JP
,"Sherlock Hound: The Adventure of the Blue Carbuncle / Treasure Under the Sea",Movie,"Animation, Mystery, Adventure, Comedy",1984,,,,JP
,"A Star Is Born",Movie,"Drama, Music, Romance",2018,tt1517451,7.6,427793,JP
,Rendez-Vous,Movie,"Drama, Romance",2015,tt3755362,5.6,2356,JP
,"Deadman Inferno",Movie,"Action, Horror",2015,tt4146350,5.5,205,JP
,"Comedy Central Roast of Justin Bieber",Movie,Comedy,2015,tt4504452,7.3,4018,US
,"Empire of Lust",Movie,"Action, Drama, Romance",2015,tt3544326,6.1,985,JP
,"Mr. Right",Movie,"Action, Comedy, Crime",2015,tt2091935,6.3,62465,JP
,"Beyond the Boundary: I'll Be Here - Future",Movie,"Action, Animation, Comedy",2015,tt4539114,7.3,1090,JP
,"Forget Me Not",Movie,"Drama, Romance",2015,tt4192636,6.6,645,JP
,Survivor,Movie,"Action, Crime, Thriller",2015,tt3247714,5.6,36179,JP
,"Ghost in the Shell: The New Movie",Movie,"Action, Animation, Sci-Fi",2015,tt4337072,6.6,4173,JP
,"Panzer World Galient",Movie,"Action, Animation, Fantasy",1984,tt1945851,7.6,23,JP
,"Slapstick Brothers",Movie,"Comedy, Drama",2011,tt1591638,5.9,68,JP
,"Beyond 'JFK': The Question of Conspiracy",Movie,Documentary,1992,tt0103801,6.7,519,US
,"My Little Pony: The Movie",Movie,"Adventure, Animation, Comedy",2017,tt4131800,6.1,8207,JP
,Suspicion,Movie,"Crime, Drama, Mystery",1982,tt0315900,7.1,221,JP
,"That's It",Movie,"Crime, Drama",2015,tt4576246,6.1,139,JP
,"Solomon's Perjury",Movie,Thriller,2015,tt3421614,6.6,613,JP
,"Solomon's Perjury 2",Movie,Thriller,2015,tt3923082,6.4,488,JP
,Uncharted,Movie,"Action, Adventure",2022,tt1464335,6.3,269796,US
,"Transformers: The Last Knight",Movie,"Action, Adventure, Sci-Fi",2017,tt3371366,5.2,172526,JP
,Madonna,Movie,Drama,2015,tt4636074,6.1,272,JP
,"Ultraman Zearth",Movie,"Action, Sci-Fi",1996,tt0183933,5.9,120,JP
,"Ultraman Zearth 2",Movie,Sci-Fi,1997,tt0183934,6.7,82,JP
,"Army of One",Movie,"Biography, Comedy, Crime",2016,tt4382824,5.2,9137,JP
,"Maze Runner: The Death Cure",Movie,"Action, Adventure, Sci-Fi",2018,tt4500922,6.3,171048,JP
,"Bôryoku kyôshitsu",Movie,Crime,1976,tt0186676,6.2,53,JP
,Frankenstein,Movie,"Horror, Sci-Fi, Thriller",2015,tt4086032,5.1,3101,JP
,"The Fate of the Furious",Movie,"Action, Crime, Thriller",2017,tt4630562,6.6,258770,JP
,Mulan,Movie,"Action, Adventure, Drama",2020,tt4566758,5.8,161231,JP
,"Nowhere Girl",Movie,"Action, Thriller",2015,tt4654606,5.3,173,JP
,"The Ninja War of Torakage",Movie,Action,2014,tt3685756,5.2,197,JP
,"Kono yo de ore/boku dake",Movie,Comedy,2013,tt2763774,4,49,JP
,"Winter's Flower",Movie,"Crime, Drama",1978,tt0499480,6.7,173,JP
,"The Firefly",Movie,Drama,2001,tt0327730,6.2,106,JP
,"The Wonderful World of Captain Kuhio",Movie,Comedy,2009,tt1401719,5.6,190,JP
,"Fancy Dance",Movie,"Comedy, Drama",1989,tt0097330,6.8,321,JP
,Asleep,Movie,Drama,2015,tt4216808,5.6,81,JP
,"Slam Dunk: Zenkoku Seiha da! Sakuragi Hanamichi",Movie,"Animation, Comedy, Drama",1994,tt4086028,7.7,612,JP
,"Slam Dunk: Shôhoku Saidai no Kiki! Moero Sakuragi Hanamichi",Movie,"Animation, Drama, Short",1995,tt4086034,7.3,294,JP
,"Slam Dunk: Hoero Basketman Tamashii! Hanamichi to Rukawa no Atsuki Natsu",Movie,"Animation, Drama, Short",1995,tt4086038,7.3,258,JP
,"A Farewell to Jinu",Movie,Comedy,2015,tt3721048,5.7,96,JP
,"Pieta in the Toilet",Movie,Drama,2015,tt4197480,6.5,309,JP
,"Strayer's Chronicle",Movie,Action,2015,tt4054678,4.7,136,JP
,"Age of Kill",Movie,Action,2015,tt3220528,3.8,897,JP
,Bloodshot,Movie,"Action, Adventure, Sci-Fi",2020,tt1634106,5.7,86636,US
,"Shuchû nikki",Movie,"Documentary, Drama",2015,tt4396072,,,JP
,"Fantastic Beasts: The Crimes of Grindelwald",Movie,"Adventure, Family, Fantasy",2018,tt4123430,6.5,314268,JP
,"Zombieland: Double Tap",Movie,"Action, Comedy, Horror",2019,tt1560220,6.7,209391,US
,"Maiko: Dancing Child",Movie,"Biography, Documentary",2015,tt4534732,6.5,61,JP
,"Showdown in Manila",Movie,Action,2016,tt4586626,2.7,2059,JP
,Solace,Movie,"Crime, Drama, Mystery",2015,tt1291570,6.4,70244,JP
,"Broken Soldier",Movie,"Drama, Thriller",2022,tt3412884,3.4,420,US
,"The Road Less Travelled",Movie,Drama,2013,tt2787556,5.6,28,JP
,"Toki o kakeru shôjo",Movie,Sci-Fi,1997,tt0133235,5.9,60,JP
,"The Mourner",Movie,Drama,2015,tt3670782,5.8,41,JP
,"Valerian and the City of a Thousand Planets",Movie,"Action, Adventure, Fantasy",2017,tt2239822,6.4,200178,JP
,"American Woman",Movie,"Drama, Mystery",2018,tt4465572,6.8,7999,US
,"The Exception",Movie,"Drama, Romance, War",2016,tt4721124,6.8,15839,JP
,"Brain on Fire",Movie,"Biography, Drama",2016,tt3704700,6.6,24785,JP
,"Gray Sunset",Movie,Drama,1985,tt0202892,6.4,36,JP
,"Talk of the Town Tora-san",Movie,Comedy,1978,tt0078046,6.5,93,JP
,"Chronicles of Evil",Movie,"Crime, Drama, Mystery",2015,tt4619940,6.8,2395,JP
,"USS Indianapolis: Men of Courage",Movie,"Action, Drama, History",2016,tt2032572,5.3,14645,JP
,"Atomic Blonde",Movie,"Action, Thriller",2017,tt2406566,6.7,210710,JP
,"Fifty Shades Darker",Movie,"Drama, Mystery, Romance",2017,tt4465564,4.6,114214,JP
,"Heroine Disqualified",Movie,"Comedy, Romance",2015,tt4396042,6.4,1593,JP
,"Ichigo no kakera",Movie,Drama,2005,tt0468765,7.2,55,JP
,"Perfect Proposal",Movie,"Drama, Thriller",2015,tt3602144,6.1,711,JP
,"Neko Samurai: A Tropical Adventure",Movie,"Comedy, History",2015,tt4747354,5.9,84,JP
,"20th Century Women",Movie,"Comedy, Drama",2016,tt4385888,7.3,50302,JP
,"Jack Reacher: Never Go Back",Movie,"Action, Crime, Drama",2016,tt3393786,6.2,180917,JP
,"Kingsman: The Golden Circle",Movie,"Action, Adventure, Comedy",2017,tt4649466,6.7,374166,JP
,"Torakku yarô: Bakusô Ichibanboshi",Movie,Action,1975,tt0360085,5.3,74,JP
,"Kamen Rider Movie War Full Throttle: Kamen Rider vs. Kamen Rider Drive & Gaim",Movie,"Action, Adventure, Fantasy",2014,tt4202514,7.1,74,JP
,"The Most Dangerous Game",Movie,Crime,1978,tt0194182,6.4,273,JP
,"The Execution Game",Movie,"Action, Crime, Drama",1979,tt0296203,6.5,157,JP
,"Saigo no inochi",Movie,"Drama, Mystery, Thriller",2014,tt3947140,6.3,11,JP
,"Minority Opinion",Movie,Drama,2015,tt4800070,6.4,226,JP
,"Initiation Love",Movie,Romance,2015,tt4119590,7,1178,JP
,Sukimasuki,Movie,"Comedy, Romance",2015,tt4150414,5.9,50,JP
,"Iron Girl: Ultimate Weapon",Movie,"Action, Sci-Fi",2015,tt4144156,4.5,291,JP
,"The Equalizer 2",Movie,"Action, Crime, Thriller",2018,tt3766354,6.7,205964,US
,"The Piper",Movie,"Horror, Mystery, Thriller",2015,tt4718500,6.4,1979,JP
,"Once Upon a Time in Venice",Movie,"Action, Adventure, Comedy",2017,tt4694544,5.3,21251,US
,"All I See Is You",Movie,"Drama, Mystery",2016,tt4486986,5.4,13481,JP
,"The Meg",Movie,"Action, Horror, Sci-Fi",2018,tt4779682,5.7,212965,JP
,It,Movie,Horror,2017,tt1396484,7.3,624652,JP
,"10 Cent Pistol",Movie,"Crime, Thriller",2014,tt2134170,4.7,584,JP
,"Paddington 2",Movie,"Adventure, Comedy, Family",2017,tt4468740,7.8,97341,JP
,"The Oath",Movie,"Crime, Drama, Thriller",2016,tt4433890,6.4,2486,JP
,"The Charnel House",Movie,"Horror, Mystery, Thriller",2016,tt4633662,4.3,1398,JP
,Prophecy,Movie,"Crime, Drama, Mystery",2015,tt3952226,6.4,851,JP
,"Island of the Evil Spirits",Movie,"Drama, Horror, Mystery",1981,tt0081995,6.2,100,JP
,"Hot Summer Nights",Movie,"Crime, Drama, Romance",2017,tt3416536,6.4,24468,JP
,"Aikatsu! The Movie",Movie,"Adventure, Animation, Comedy",2014,tt3565744,8.6,1270,JP
,"C'est Si Bon",Movie,"Drama, Romance",2015,tt4430992,6.7,475,JP
,"Woman at War",Movie,"Adventure, Comedy, Drama",2018,tt7279188,7.4,11481,JP
,"Department Q: A Conspiracy of Faith",Movie,"Crime, Drama, Mystery",2016,tt4088268,7,22939,JP
,"War Pigs",Movie,"Action, Drama, War",2015,tt3779300,4.3,3699,JP
,"Undisputed 4: Boyka",Movie,"Action, Drama, Sport",2016,tt3344680,6.9,32434,JP
,"Tigers Are Not Afraid",Movie,"Fantasy, Horror, Mystery",2017,tt4823434,6.9,9399,JP
,"Dog of Fortune",Movie,"Crime, Drama",1979,tt0324674,7,91,JP
,"Flying Colors",Movie,"Comedy, Drama",2015,tt4195368,7.3,4135,JP
,"Everyone Is Psychic!: The Movie",Movie,"Comedy, Drama, Mystery",2015,tt4473370,5.4,1115,JP
,"Ninja the Monster",Movie,"Action, Adventure, Drama",2015,tt4844130,5.1,460,JP
,"Jurassic World: Fallen Kingdom",Movie,"Action, Adventure, Sci-Fi",2018,tt4881806,6.1,351591,JP
,"Monkey King: Hero Is Back",Movie,"Action, Adventure, Animation",2015,tt4644382,6.7,4794,JP
,"Where to Invade Next",Movie,"Comedy, Documentary",2015,tt4897822,7.5,25927,JP
,"Time and Tide",Movie,"Comedy, Drama, Romance",1983,tt0236345,6.7,46,JP
,Zappa,Movie,"Biography, Documentary, History",2020,tt4881578,7.5,3691,"JP, US"
,"Mission: Impossible - Fallout",Movie,"Action, Adventure, Thriller",2018,tt4912910,7.7,385721,JP
,"Homme Less",Movie,"Biography, Documentary",2014,tt4164462,7.2,465,JP
,"Ari no mama de itai",Movie,Documentary,2015,tt5443152,,,JP
,"The Man Who Knew Infinity",Movie,"Biography, Drama",2015,tt0787524,7.2,63265,JP
,"American Beach House",Movie,Comedy,2015,tt3111486,2.6,1395,JP
,"Jumanji: Welcome to the Jungle",Movie,"Action, Adventure, Comedy",2017,tt2283362,7,462650,US
,"Samurai Gangsters",Movie,Comedy,2008,tt1176935,4.8,27,JP
,Kakekomi,Movie,"Comedy, Drama",2015,tt3989744,7,467,JP
,"The Scarlet Camellia",Movie,"Crime, Drama",1964,tt0203532,6.4,55,JP
,"The Sacrifice Dilemma",Movie,"Drama, Mystery, Thriller",2013,tt2889738,5.2,25,JP
,"Getaway of Love",Movie,Drama,2015,tt4115786,4.3,258,JP
,"Ressha Sentai ToQger Returns: Super ToQ 7gou of Dreams",Movie,Action,2015,tt4529848,7.1,39,JP
,"The Sense of an Ending",Movie,"Drama, Mystery",2017,tt4827986,6.4,7634,JP
,"Too Young to Die! Wakakushite shinu",Movie,"Comedy, Fantasy, Horror",2016,tt4717204,6.7,747,JP
,Gassô,Movie,Drama,2015,tt4268966,5.8,41,JP
,"Dear Deer",Movie,"Comedy, Family",2015,tt4370540,5.9,31,JP
,"Hi no ataru sakamichi",Movie,"Drama, Romance",1958,tt0269324,7.2,63,JP
,"Joker Game",Movie,"Horror, Mystery",2012,tt2524638,4.4,40,JP
,"The Joker Game: Escape",Movie,Thriller,2013,tt3063970,5.8,17,JP
,"Father Figures",Movie,"Comedy, Drama",2017,tt1966359,5.5,21903,US
,"The People Vs. Fritz Bauer",Movie,"Biography, Drama, Thriller",2015,tt4193400,7.1,6184,JP
,"Enishi: The Bride of Izumo",Movie,Drama,2015,tt4946660,6.3,45,JP
,Siren,Movie,"Horror, Mystery, Thriller",2016,tt4667854,5.3,7830,JP
,"Super Hero Taisen GP: Kamen Rider 3",Movie,Action,2015,tt4282466,6.5,100,JP
,"My Love Story!!",Movie,"Comedy, Romance",2015,tt4681414,6.7,809,JP
,AWOL,Movie,"Drama, Romance",2016,tt4462372,5.6,1553,US
,Judas,Movie,Drama,2013,tt2105067,5.3,13,JP
,"Toire no Hanako-san: Shin Gekijôban",Movie,Horror,2013,tt2979552,7.3,36,JP
,Cabaret,Movie,"Crime, Drama, Music",1986,tt0368629,4.9,79,JP
,"Digimon Adventure tri. Part 1: Reunion",Movie,"Action, Adventure, Animation",2015,tt4307880,7.3,1989,JP
,"High Speed! Free! Starting Summer",Movie,"Animation, Drama, Sport",2015,tt4872210,7.1,640,JP
